year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,7,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",17,1,0,0,1,0,0,0,0,38,0,0,38,0,0
2020,7,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",43,7,1,0.31,4.45,0,1.24,0,0,204,17,5,121,0,61
2020,7,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",48,9,0,0.18,3.39,0,5.43,0,0,829,0,11,90,0,728
2020,7,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",73,15,3.83,1.97,6.21,0,2.99,0,1,627,180,204,171,0,72
2020,7,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",29,3,3,0,0,0,0,0,0,169,169,0,0,0,0
2020,7,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62,5,2,2,0,0,1,0,0,196,115,61,0,0,20
2020,7,MQ,Envoy Air,GEG,"Spokane, WA: Spokane International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",54,10,2.28,0.55,1.84,0,5.33,0,1,362,113,17,78,0,154
2020,7,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",48,5,2,0,1.37,0,1.63,0,0,146,93,0,22,0,31
2020,7,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",6,1,0.81,0,0.19,0,0,0,0,62,50,0,12,0,0
2020,7,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",43,6,2,0.61,3,0,0.39,0,0,268,80,36,129,0,23
2020,7,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",51,8,2.85,0.18,3.46,0,1.5,0,0,509,295,4,108,0,102
2020,7,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",140,16,8.08,1.46,4.7,0,1.76,0,0,605,342,43,118,0,102
2020,7,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",63,7,1.84,2.29,1.55,0,1.32,0,0,399,77,133,71,0,118
2020,7,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",170,20,4.43,1.9,10.49,0,3.19,0,0,1869,158,974,486,0,251
2020,7,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",62,8,2,2.05,3.77,0,0.18,0,0,379,51,166,153,0,9
2020,7,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",46,4,1,1.19,1.16,0,0.65,1,0,203,68,40,38,0,57
2020,7,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",31,2,0,0,2,0,0,2,0,69,0,0,69,0,0
2020,7,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",101,9,1.15,0.11,4.02,0,3.72,0,0,426,82,10,123,0,211
2020,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",58,7,2.88,0.2,2.93,0,0.99,0,0,578,295,28,137,0,118
2020,7,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",122,13,1.83,0.34,8.46,0,2.37,0,0,491,69,11,228,0,183
2020,7,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",88,7,2.7,0,2.62,0,1.68,1,0,569,168,0,92,0,309
2020,7,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",22,4,2,0,2,0,0,0,0,83,49,0,34,0,0
2020,7,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",59,9,3.33,0,4,0,1.66,0,0,380,178,0,105,0,97
2020,7,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",55,8,2.92,0.03,3.38,0,1.67,0,0,558,139,1,119,0,299
2020,7,MQ,Envoy Air,JLN,"Joplin, MO: Joplin Regional",81,5,2.79,0.44,1.77,0,0,0,0,219,91,22,106,0,0
2020,7,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",29,4,0,1,2,0,1,0,0,160,0,83,44,0,33
2020,7,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",56,9,3.76,0.79,1.65,0,2.8,0,0,256,92,26,46,0,92
2020,7,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",84,9,3.72,0.28,3.65,0,1.35,0,0,416,218,15,93,0,90
2020,7,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",78,10,5.51,0.74,3.76,0,0,0,0,457,240,75,142,0,0
2020,7,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",80,6,2.1,1.22,2.01,0,0.67,0,0,437,171,140,99,0,27
2020,7,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",18,1,1,0,0,0,0,0,0,86,86,0,0,0,0
2020,7,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",62,7,1.07,1.78,1.96,0,2.18,3,0,597,231,198,77,0,91
2020,7,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",169,31,7.04,2.96,12.85,0,8.14,0,0,1431,262,234,356,0,579
2020,7,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",71,6,3.39,0,1.74,0,0.87,0,0,145,72,0,44,0,29
2020,7,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",42,4,1,0.35,0.65,0,2,0,0,140,31,18,34,0,57
2020,7,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",34,5,2.94,0,0.3,0,1.76,0,0,363,238,0,11,0,114
2020,7,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",115,17,1.7,2.18,8.13,0,4.99,0,0,496,43,89,206,0,158
2020,7,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",37,2,0.19,0.22,1.01,0,0.58,0,0,71,3,12,24,0,32
2020,7,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",69,7,3.52,0,2.01,0,1.48,0,0,415,275,0,68,0,72
2020,7,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",129,18,8.6,0.63,5.75,0,3.03,2,0,755,421,10,205,0,119
2020,7,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",56,10,2.56,0.46,6.89,0,0.09,0,0,465,66,48,348,0,3
2020,7,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",83,10,2.39,0,4.77,0,2.83,0,0,257,91,0,96,0,70
2020,7,MQ,Envoy Air,MIA,"Miami, FL: Miami International",427,40,9.79,2.48,20.02,0,7.7,2,2,5783,3270,143,447,0,1923
2020,7,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",16,2,0.56,0.58,0.44,0,0.42,0,0,64,9,28,7,0,20
2020,7,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",74,8,1,0.55,2.53,0,3.93,0,0,609,20,36,122,0,431
2020,7,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",78,9,2.8,0,5.6,0,0.59,0,0,346,122,0,205,0,19
2020,7,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",28,11,0.67,2.87,3.86,0,3.6,0,1,820,49,281,262,0,228
2020,7,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",51,5,1,2,1,0,1,0,0,339,98,102,17,0,122
2020,7,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",6,2,0,0.36,1.46,0,0.18,0,0,117,0,26,78,0,13
2020,7,MQ,Envoy Air,MSO,"Missoula, MT: Missoula International",74,12,4.28,0.37,6.48,0,0.88,0,0,479,195,33,163,0,88
2020,7,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",8,1,1,0,0,0,0,0,0,24,24,0,0,0,0
2020,7,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",17,6,0.5,0.64,2.42,0,2.44,0,1,206,20,20,82,0,84
2020,7,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",12,1,0,0,0.91,0,0.09,0,0,68,0,0,62,0,6
2020,7,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",104,17,4.04,1.3,5.42,0,6.24,0,0,780,154,85,234,0,307
2020,7,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",79,8,2.4,0.77,2.87,0,1.96,0,0,205,51,54,49,0,51
2020,7,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3287,256,57.35,16.71,119.1,0,62.85,12,3,22097,5295,1543,6315,0,8944
2020,7,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",74,9,0.87,1.91,4.27,0,1.95,0,0,386,17,64,213,0,92
2020,7,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",68,12,1.95,2.19,4.81,0,3.05,0,0,623,181,97,198,0,147
2020,7,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",40,5,1,1.08,1.17,0,1.74,0,1,288,21,42,59,0,166
2020,7,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",82,14,4.59,0.75,6.79,0,1.87,0,1,661,286,15,222,0,138
2020,7,MQ,Envoy Air,PVD,"Providence, RI: Theodore Francis Green State",49,5,2,1.27,0.01,0,1.71,0,0,390,37,134,1,0,218
2020,7,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",53,1,0,0,0,0,1,0,0,104,0,0,0,0,104
2020,7,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",10,2,0.83,0,1,0,0.17,0,0,127,25,0,97,0,5
2020,7,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",27,3,0.38,0.55,1.45,0,0.63,0,0,54,6,12,26,0,10
2020,7,MQ,Envoy Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,MQ,Envoy Air,ROC,"Rochester, NY: Greater Rochester International",39,1,0,0.93,0.07,0,0,0,0,30,0,28,2,0,0
2020,7,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",67,4,0.75,0.99,0.4,0,1.86,0,0,258,19,167,10,0,62
2020,7,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",46,4,0.11,0.03,2.42,0,1.44,0,0,174,4,1,94,0,75
2020,7,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",38,1,0,0.88,0.13,0,0,0,0,24,0,21,3,0,0
2020,7,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",42,3,0,0,2.71,0,0.29,0,0,67,0,0,57,0,10
2020,7,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",50,4,3.87,0,0.13,0,0,0,0,194,190,0,4,0,0
2020,7,MQ,Envoy Air,SCE,"State College, PA: University Park",46,4,0,0.73,2.85,0,0.42,0,0,200,0,92,72,0,36
2020,7,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",37,4,1.23,0,2,0,0.77,0,0,114,31,0,42,0,41
2020,7,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",310,33,13.65,4.62,9.57,0,5.15,0,0,2519,610,993,407,0,509
2020,7,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",95,12,4.23,0,4.27,0,3.5,0,0,522,228,0,102,0,192
2020,7,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",84,13,4.13,0,5.5,0,3.37,0,1,517,156,0,239,0,122
2020,7,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",56,1,0,0,0,0,1,0,0,77,0,0,0,0,77
2020,7,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",54,8,1.43,0,6.57,0,0,0,0,304,45,0,259,0,0
2020,7,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",55,9,3.27,0,5.44,0,0.29,0,0,347,146,0,196,0,5
2020,7,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",21,2,0.02,0,0,0,1.98,0,0,100,2,0,0,0,98
2020,7,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",23,1,0,0,0.05,0,0.95,1,0,158,0,0,8,0,150
2020,7,MQ,Envoy Air,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",91,8,1.86,1.56,3.14,0,1.44,2,0,379,83,93,124,0,79
2020,7,MQ,Envoy Air,SWO,"Stillwater, OK: Stillwater Regional",54,5,1.35,0.08,0.93,0,2.64,2,0,386,95,13,29,0,249
2020,7,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",43,2,0.97,0,0,0,1.03,0,0,126,47,0,0,0,79
2020,7,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",116,13,3.4,1.07,5.64,0,2.89,2,0,734,160,84,177,0,313
2020,7,MQ,Envoy Air,TOL,"Toledo, OH: Toledo Express",41,3,1,0,0,0,2,0,0,130,25,0,0,0,105
2020,7,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",58,8,2.8,0,3.37,0,1.83,0,0,331,82,0,160,0,89
2020,7,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",147,15,4.31,0.83,5.32,0,4.54,0,0,730,168,86,199,0,277
2020,7,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",56,6,0.26,2.1,2.01,0,1.63,0,0,242,6,95,58,0,83
2020,7,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",62,8,2.03,0.42,3.54,0,2.01,0,0,560,87,37,170,0,266
2020,7,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",114,18,4.4,1.71,6.24,0,5.65,0,1,807,123,50,226,0,408
2020,7,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",46,5,1.23,0,1.96,0,1.81,0,0,279,71,0,67,0,141
2020,7,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",212,19,7.78,1,7.76,0,2.45,0,0,720,280,96,231,0,113
2020,7,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",226,21,7.73,2.23,4.11,0,6.92,0,1,1022,388,81,147,0,406
2020,7,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",735,87,21.82,10.09,33.21,1,20.88,0,3,5693,2551,576,1256,31,1279
2020,7,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",307,24,9.25,7.53,2.48,0,4.74,0,1,1837,1133,440,70,0,194
2020,7,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",134,17,4.52,6.37,4.16,0,1.95,0,0,901,171,330,271,0,129
2020,7,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",201,22,5.57,5,7.43,0,4,0,0,1027,260,295,300,0,172
2020,7,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",426,37,15.3,4.34,8.19,1,8.17,0,0,2168,915,190,278,269,516
2020,7,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",782,107,18.84,16.73,38.41,2.63,30.39,0,3,7407,1456,1890,1764,105,2192
2020,7,NK,Spirit Air Lines,CAK,"Akron, OH: Akron-Canton Regional",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",364,35,7,7.43,8.19,0,12.37,0,0,2664,387,352,190,0,1735
2020,7,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",92,13,3.18,3,2.84,0,3.98,0,1,791,386,147,68,0,190
2020,7,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",93,12,1.87,5.62,1.52,0,2.99,0,0,653,138,247,43,0,225
2020,7,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: Yeager",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",288,28,6.62,0,12.96,1,7.42,0,0,1232,390,0,401,50,391
2020,7,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",697,66,33.48,6.08,6.5,1,18.94,0,1,4781,2511,319,336,23,1592
2020,7,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",871,84,28.47,5.5,26.95,3.97,19.12,1,3,4758,1688,397,883,591,1199
2020,7,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",548,59,18.1,6.86,22.01,0.76,11.26,0,2,3545,1521,368,734,32,890
2020,7,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1452,158,52.52,18.54,42.58,2,42.36,0,6,11333,2785,2556,1537,101,4354
2020,7,NK,Spirit Air Lines,IAG,"Niagara Falls, NY: Niagara Falls International",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",580,72,20.02,11.94,29.38,1,9.65,0,0,3116,896,735,902,41,542
2020,7,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",93,14,3.87,2.08,3.14,0,4.91,0,0,524,107,57,165,0,195
2020,7,NK,Spirit Air Lines,JAX,"Jacksonville, FL: Jacksonville International",30,2,2,0,0,0,0,0,0,313,313,0,0,0,0
2020,7,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1199,83,44.99,7.92,14.47,1,14.62,1,0,3217,1697,404,404,38,674
2020,7,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",770,46,23.29,4.12,3.65,5,9.94,1,1,3618,2207,155,100,314,842
2020,7,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",94,12,3,2.83,3.17,0,3,0,0,1335,884,66,146,0,239
2020,7,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",236,12,3.06,2,3.1,0,3.84,0,4,945,288,94,188,0,375
2020,7,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",91,4,0,0.37,0.74,0,2.89,1,1,236,0,7,23,0,206
2020,7,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1389,140,45.42,8.34,47.18,0,39.06,2,14,8428,4046,446,1684,0,2252
2020,7,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",208,19,6,3,2.04,2,5.96,0,0,1730,295,152,41,60,1182
2020,7,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",380,43,16.16,5.91,10.07,0,10.86,0,0,3278,1462,504,348,0,964
2020,7,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",610,34,10.81,4.95,10.64,0,7.6,0,0,3264,1617,272,460,0,915
2020,7,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",185,16,8.97,1.81,3.21,0,2,0,0,910,486,216,104,0,104
2020,7,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",674,53,15.42,2,19.93,0,15.65,0,3,3139,1010,109,727,0,1293
2020,7,NK,Spirit Air Lines,PBG,"Plattsburgh, NY: Plattsburgh International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",61,1,0,0,0,0,1,0,0,30,0,0,0,0,30
2020,7,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",397,43,14.44,8.01,14.11,2,4.43,1,1,2160,935,284,504,161,276
2020,7,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30,3,2,0,1,0,0,0,0,263,110,0,153,0,0
2020,7,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",173,10,2,1.22,1.83,0,4.95,0,0,721,80,65,65,0,511
2020,7,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",61,3,2,0,0,0,1,0,0,173,128,0,0,0,45
2020,7,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",46,1,1,0,0,0,0,0,0,90,90,0,0,0,0
2020,7,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",154,12,5.08,1.79,4.13,0,1,0,1,687,414,66,161,0,46
2020,7,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",183,7,1.98,2,0.05,0,2.97,0,0,583,228,97,6,0,252
2020,7,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",62,2,1,0,0,0,1,0,0,186,116,0,0,0,70
2020,7,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",309,44,8.51,8.88,17.55,0.11,8.94,0,0,2525,423,727,933,2,440
2020,7,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",60,2,0,0,1,0,1,0,0,39,0,0,24,0,15
2020,7,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",48,6,3.33,0,2.67,0,0,1,0,250,152,0,98,0,0
2020,7,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",21,1,1,0,0,0,0,0,0,144,144,0,0,0,0
2020,7,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",545,69,24.59,7.59,15.93,0,20.89,0,0,3212,1258,373,404,0,1177
2020,7,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",54,5,0.53,1.03,2.48,0,0.97,0,0,618,21,265,108,0,224
2020,7,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",98,10,1.39,2.64,3.3,0,2.67,0,0,575,49,316,122,0,88
2020,7,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",6,1,0,0.09,0,0,0.91,0,0,227,0,21,0,0,206
2020,7,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",69,4,2,0,2,0,0,0,1,246,96,0,150,0,0
2020,7,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",150,23,4.84,2.04,9.78,0,6.34,3,0,874,106,81,275,0,412
2020,7,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",79,11,2.73,2.1,4.29,0,1.88,1,0,671,218,164,151,0,138
2020,7,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",31,5,0.95,0.48,1.74,0,1.83,0,0,504,123,66,127,0,188
2020,7,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",134,17,5.2,2.14,6.35,0,3.31,0,2,1133,327,272,194,0,340
2020,7,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",226,23,5.04,4.18,7.4,0,6.38,0,2,2145,225,1086,359,0,475
2020,7,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",73,9,1.29,2.07,2.29,0,3.36,0,0,638,107,241,157,0,133
2020,7,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",54,4,0,1,2,0,1,0,1,346,0,256,60,0,30
2020,7,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",89,13,2.7,4.11,1.42,0,4.77,0,0,712,85,404,26,0,197
2020,7,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",17,3,1,0,0.79,0,1.21,1,0,93,57,0,15,0,21
2020,7,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",85,9,0,3.34,2.72,0,2.95,0,0,1806,0,606,594,0,606
2020,7,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",137,26,5.1,3.29,9.31,0,8.31,0,0,1869,305,346,557,0,661
2020,7,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",134,24,5.19,1.66,6.98,0.32,9.86,1,0,2569,235,994,251,7,1082
2020,7,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",54,15,3.15,3.06,4.07,0.45,4.28,0,0,1045,120,525,135,9,256
2020,7,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",71,10,2.33,1.54,2.86,0,3.28,0,0,458,81,156,58,0,163
2020,7,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",218,28,5.71,7.55,8.01,0,6.72,0,0,2098,377,839,319,0,563
2020,7,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",54,7,2.43,1.73,0.57,0,2.27,0,1,341,75,121,17,0,128
2020,7,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",105,19,6.45,2,6.82,0,3.74,0,0,1211,248,346,171,0,446
2020,7,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5116,578,143.21,48.13,219.01,6.05,161.6,6,21,44418,11888,4853,13783,166,13728
2020,7,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",6,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2020,7,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",109,22,6,4.44,6.54,0,5.02,0,0,2285,260,760,214,0,1051
2020,7,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",224,41,13.79,5.42,12.54,0,9.25,0,0,3063,899,963,501,0,700
2020,7,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",54,10,1.45,4.2,3.61,0,0.75,0,0,882,106,418,148,0,210
2020,7,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",291,48,12.78,6.79,12.76,0,15.66,1,0,3461,1043,646,555,0,1217
2020,7,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",751,91,41.76,2.96,17.61,0.04,28.63,6,8,8781,5018,191,817,10,2745
2020,7,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",219,38,9.56,4.73,12.42,0.71,10.58,0,1,2377,676,344,372,17,968
2020,7,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",29,3,2.61,0,0.39,0,0,0,0,57,50,0,7,0,0
2020,7,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",83,8,3.16,0.69,2.93,0,1.22,0,0,1002,294,205,255,0,248
2020,7,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",105,15,3.76,1.37,7.66,0,2.22,0,0,527,135,30,283,0,79
